longitude,latitude,trace_type
-10033838.744154152,4671450.811995162,racing_line
-10033838.853386778,4671450.6349254735,racing_line
-10033838.962035697,4671450.457221145,racing_line
-10033838.886863293,4671450.168649123,racing_line
-10033838.923519945,4671449.951584832,racing_line
-10033838.9590871,4671449.7350370055,racing_line
-10033839.000185803,4671449.522535697,racing_line
-10033839.053305522,4671449.318223895,racing_line
-10033839.123664707,4671449.125917611,racing_line
-10033839.213636596,4671448.94851359,racing_line
-10033839.322004324,4671448.7872178545,racing_line
-10033839.446465485,4671448.637084921,racing_line
-10033839.581330359,4671448.4929364575,racing_line
-10033839.718025368,4671448.351681312,racing_line
-10033839.84962382,4671448.206912309,racing_line
-10033840.042766478,4671448.0871461425,racing_line
-10033840.101665435,4671447.904949641,racing_line
-10033840.160072085,4671447.723169622,racing_line
-10033840.218366267,4671447.541470859,racing_line
-10033840.276716268,4671447.359414917,racing_line
-10033840.3351009,4671447.176510888,racing_line
-10033840.393355759,4671446.992275083,racing_line
-10033840.451234136,4671446.806291675,racing_line
-10033840.376677746,4671446.581974819,racing_line
-10033840.418007515,4671446.390934185,racing_line
-10033840.463541303,4671446.19950622,racing_line
-10033840.507319173,4671446.005947807,racing_line
-10033840.501450736,4671445.801739589,racing_line
-10033840.41987524,4671445.5856599575,racing_line
-10033840.65866954,4671445.42446644,racing_line
-10033840.610805491,4671445.216736444,racing_line
-10033840.498319328,4671445.002391705,racing_line
-10033840.46401988,4671444.798871633,racing_line
-10033840.445921635,4671444.5965759605,racing_line
-10033840.458253669,4671444.401205994,racing_line
-10033840.508636981,4671444.217873079,racing_line
-10033840.595729126,4671444.044440289,racing_line
-10033840.708476193,4671443.877078117,racing_line
-10033840.829185877,4671443.710487171,racing_line
-10033841.05161047,4671443.547897892,racing_line
-10033841.053967068,4671443.366347061,racing_line
-10033841.055967923,4671443.185192201,racing_line
-10033841.058011143,4671443.003843821,racing_line
-10033841.06009444,4671442.82175344,racing_line
-10033841.061866045,4671442.638463246,racing_line
-10033840.899195392,4671442.459038857,racing_line
-10033840.828838544,4671442.279186798,racing_line
-10033840.768237898,4671442.098287129,racing_line
-10033840.72435033,4671441.914736879,racing_line
-10033840.7007517,4671441.727504679,racing_line
-10033840.69765442,4671441.536301331,racing_line
-10033840.712343369,4671441.3414161885,racing_line
-10033840.739932815,4671441.143420414,racing_line
-10033840.77415446,4671440.942968275,racing_line
-10033840.808025656,4671440.740819372,racing_line
-10033840.917027496,4671440.523933281,racing_line
-10033840.889483746,4671440.328015037,racing_line
-10033840.861597173,4671440.133007236,racing_line
-10033840.833634406,4671439.939278517,racing_line
-10033840.80558835,4671439.747134512,racing_line
-10033840.777168818,4671439.55679531,racing_line
-10033840.565807592,4671439.421413422,racing_line
-10033840.460664405,4671439.2613732945,racing_line
-10033840.359024812,4671439.102735229,racing_line
-10033840.27001386,4671438.940942802,racing_line
-10033840.199345328,4671438.772682702,racing_line
-10033840.148089524,4671438.596730896,racing_line
-10033840.112765182,4671438.4139179615,racing_line
-10033840.086913776,4671438.226708329,racing_line
-10033840.063378418,4671438.038294542,racing_line
-10033840.035150537,4671437.848208581,racing_line
-10033839.998944752,4671437.658471135,racing_line
-10033839.953811837,4671437.469106357,racing_line
-10033839.901034757,4671437.279449635,racing_line
-10033839.843288232,4671437.088395754,racing_line
-10033839.783813348,4671436.894656843,racing_line
-10033839.660225138,4671436.726599588,racing_line
-10033839.34049782,4671436.6478526695,racing_line
-10033839.52214502,4671436.333813611,racing_line
-10033839.396296632,4671436.165789258,racing_line
-10033839.542240009,4671435.861501271,racing_line
-10033839.694555352,4671435.548145086,racing_line
-10033839.769972898,4671435.290928485,racing_line
-10033839.408046491,4671435.232642687,racing_line
-10033839.180572504,4671435.110474797,racing_line
-10033839.096908586,4671434.924758141,racing_line
-10033839.014673851,4671434.741064952,racing_line
-10033838.933112798,4671434.559357014,racing_line
-10033838.68338459,4671434.501005857,racing_line
-10033838.527995149,4671434.379158142,racing_line
-10033838.387720628,4671434.248522608,racing_line
-10033838.266856942,4671434.102035081,racing_line
-10033838.16592281,4671433.937591374,racing_line
-10033838.082002021,4671433.756891136,racing_line
-10033838.010096636,4671433.564168221,racing_line
-10033837.9442981,4671433.364599484,racing_line
-10033837.878753189,4671433.163243895,racing_line
-10033837.808159066,4671432.9642587,racing_line
-10033837.728332123,4671432.7709307,racing_line
-10033837.636427343,4671432.585681384,racing_line
-10033837.64280319,4671432.317485872,racing_line
-10033837.525573049,4671432.1489758575,racing_line
-10033837.1720657,4671432.183224485,racing_line
-10033837.094952952,4671431.982469177,racing_line
-10033837.163540479,4671431.65028003,racing_line
-10033836.91425816,4671431.599593435,racing_line
-10033836.697003225,4671431.523704903,racing_line
-10033836.564537909,4671431.370263783,racing_line
-10033836.447214372,4671431.20300346,racing_line
-10033836.34649212,4671431.021453455,racing_line
-10033836.259402646,4671430.828494095,racing_line
-10033836.269524645,4671430.545177393,racing_line
-10033836.13781356,4671430.394895799,racing_line
-10033836.006256063,4671430.2455636095,racing_line
-10033835.875125865,4671430.096800743,racing_line
-10033835.744493809,4671429.948345389,racing_line
-10033835.614213206,4671429.80009355,racing_line
-10033835.483949568,4671429.652108501,racing_line
-10033835.353244424,4671429.504599098,racing_line
-10033835.0801649,4671429.512372202,racing_line
-10033834.908944346,4671429.411117311,racing_line
-10033834.746635223,4671429.299310956,racing_line
-10033834.59486827,4671429.174437647,racing_line
-10033834.453282489,4671429.03642604,racing_line
-10033834.320343198,4671428.887760492,racing_line
-10033834.191882031,4671428.733669222,racing_line
-10033833.868593143,4671428.796891355,racing_line
-10033834.098895593,4671428.242638819,racing_line
-10033833.95112969,4671428.1116064945,racing_line
-10033833.803742558,4671427.98086388,racing_line
-10033833.656481683,4671427.850243411,racing_line
-10033833.339521281,4671427.921304425,racing_line
-10033832.859970937,4671428.166886691,racing_line
-10033832.974313416,4671427.733362936,racing_line
-10033832.883168781,4671427.539939398,racing_line
-10033832.747203982,4671427.400580147,racing_line
-10033832.622355653,4671427.249531105,racing_line
-10033832.58641515,4671426.993399225,racing_line
-10033832.430556525,4671426.879417276,racing_line
-10033832.274736945,4671426.76627772,racing_line
-10033832.118979689,4671426.653599964,racing_line
-10033831.963196505,4671426.541136879,racing_line
-10033831.807200052,4671426.428801173,racing_line
-10033831.650732132,4671426.316659329,racing_line
-10033831.493497588,4671426.204901233,racing_line
-10033831.22760633,4671426.240748523,racing_line
-10033831.0440371,4671426.164855827,racing_line
-10033830.864582833,4671426.08239136,racing_line
-10033830.691033276,4671425.990720031,racing_line
-10033830.524484843,4671425.8883375395,racing_line
-10033830.365237549,4671425.774919445,racing_line
-10033830.212712867,4671425.651301164,racing_line
-10033830.180843808,4671425.353562971,racing_line
-10033830.010041285,4671425.25263115,racing_line
-10033829.719476925,4671425.331059625,racing_line
-10033829.573612122,4671425.193602046,racing_line
-10033829.491634164,4671424.955467981,racing_line
-10033829.317720603,4671424.8579816455,racing_line
-10033829.144066362,4671424.760806999,racing_line
-10033828.970795901,4671424.664080584,racing_line
-10033828.797881678,4671424.568072408,racing_line
-10033828.625157068,4671424.473144494,racing_line
-10033828.355330665,4671424.556037421,racing_line
-10033828.163610443,4671424.500692427,racing_line
-10033827.979602389,4671424.432217972,racing_line
-10033827.803786773,4671424.349102986,racing_line
-10033827.634666089,4671424.253508166,racing_line
-10033827.469336824,4671424.150138444,racing_line
-10033827.304381363,4671424.044668081,racing_line
-10033827.136736006,4671423.942301257,racing_line
-10033826.964258205,4671423.846835925,racing_line
-10033826.851645524,4671423.621560521,racing_line
-10033826.665952526,4671423.543679511,racing_line
-10033826.412549615,4671423.613019571,racing_line
-10033826.219711347,4671423.548279584,racing_line
-10033826.025574632,4671423.483557162,racing_line
-10033825.90451613,4671423.240914695,racing_line
-10033825.71154017,4671423.1652984945,racing_line
-10033825.518327083,4671423.089184189,racing_line
-10033825.237027552,4671423.252697458,racing_line
-10033824.988430886,4671423.3324011825,racing_line
-10033824.820640195,4671423.182264951,racing_line
-10033824.733390052,4671422.803967039,racing_line
-10033824.53553892,4671422.737616003,racing_line
-10033824.33867462,4671422.671495339,racing_line
-10033824.142952034,4671422.605530975,racing_line
-10033823.948305134,4671422.539835012,racing_line
-10033823.754469462,4671422.474692984,racing_line
-10033823.561046746,4671422.410507794,racing_line
-10033823.319459006,4671422.541317155,racing_line
-10033823.117147963,4671422.5216046,racing_line
-10033822.918245528,4671422.486864316,racing_line
-10033822.722245432,4671422.437223666,racing_line
-10033822.528204085,4671422.37563902,racing_line
-10033822.33496825,4671422.306556573,racing_line
-10033822.141379395,4671422.234772779,racing_line
-10033821.946440203,4671422.164673089,racing_line
-10033821.749431947,4671422.099798142,racing_line
-10033821.54997431,4671422.042623063,racing_line
-10033821.348017236,4671421.9945084825,racing_line
-10033821.14378554,4671421.955721149,racing_line
-10033820.937704805,4671421.925449667,racing_line
-10033820.73033391,4671421.901783585,racing_line
-10033820.522318218,4671421.881686376,racing_line
-10033820.31434938,4671421.861146216,racing_line
-10033820.107112879,4671421.835659916,racing_line
-10033819.901194379,4671421.801142313,racing_line
-10033819.69693621,4671421.755114974,racing_line
-10033819.49466428,4671421.697833293,racing_line
-10033819.308561921,4671421.489880552,racing_line
-10033819.101503164,4671421.466106596,racing_line
-10033818.894759707,4671421.44329734,racing_line
-10033818.688343488,4671421.421086815,racing_line
-10033818.482219378,4671421.399218037,racing_line
-10033818.276305791,4671421.377590593,racing_line
-10033818.070484025,4671421.35627825,racing_line
-10033817.864614524,4671421.335514247,racing_line
-10033817.658555951,4671421.315649356,racing_line
-10033817.44940642,4671421.489014474,racing_line
-10033817.24356488,4671421.511035186,racing_line
-10033817.037640283,4671421.524098073,racing_line
-10033816.830897698,4671421.526253356,racing_line
-10033816.623469517,4671421.517534688,racing_line
-10033816.41536579,4671421.499734903,racing_line
-10033816.206653908,4671421.476054704,racing_line
-10033815.997428691,4671421.45059453,racing_line
-10033815.78890569,4671421.482756842,racing_line
-10033815.57945851,4671421.487917758,racing_line
-10033815.363272158,4671421.2317088,racing_line
-10033815.153007785,4671421.236647729,racing_line
-10033814.950247439,4671421.421403993,racing_line
-10033814.741819799,4671421.43659469,racing_line
-10033814.534134347,4671421.449753502,racing_line
-10033814.326636946,4671421.455809675,racing_line
-10033814.11890437,4671421.452595435,racing_line
-10033813.900488976,4671421.2958008405,racing_line
-10033813.693834491,4671421.310951447,racing_line
-10033813.487577368,4671421.32712979,racing_line
-10033813.28155425,4671421.344118638,racing_line
-10033813.075600337,4671421.361780537,racing_line
-10033812.869568907,4671421.380085291,racing_line
-10033812.663345186,4671421.39911295,racing_line
-10033812.456852911,4671421.419036557,racing_line
-10033812.250053601,4671421.440092342,racing_line
-10033812.06739112,4671421.640838875,racing_line
-10033811.864382097,4671421.688725529,racing_line
-10033811.660148332,4671421.731537953,racing_line
-10033811.454318387,4671421.767404491,racing_line
-10033811.246686164,4671421.795291703,racing_line
-10033811.037214572,4671421.815081493,racing_line
-10033810.826184519,4671421.827554368,racing_line
-10033810.586148895,4671421.673290378,racing_line
-10033810.377266534,4671421.7108588945,racing_line
-10033810.168250129,4671421.749650038,racing_line
-10033809.959145142,4671421.789337669,racing_line
-10033809.75001704,4671421.8296253495,racing_line
-10033809.54095056,4671421.870292945,racing_line
-10033809.332045361,4671421.91123889,racing_line
-10033809.123408964,4671421.952507514,racing_line
-10033808.915148027,4671421.994291803,racing_line
-10033808.707359133,4671422.0369075015,racing_line
-10033808.546671243,4671422.264392689,racing_line
-10033808.3503995,4671422.346860582,racing_line
-10033808.151697967,4671422.419724551,racing_line
-10033807.949695714,4671422.480383811,racing_line
-10033807.744310195,4671422.528864657,racing_line
-10033807.536101272,4671422.567491769,racing_line
-10033807.326558322,4671422.59995036,racing_line
-10033807.115842665,4671422.630830811,racing_line
-10033806.859691935,4671422.504940759,racing_line
-10033806.655123433,4671422.566988362,racing_line
-10033806.450173575,4671422.630498646,racing_line
-10033806.244757324,4671422.695333928,racing_line
-10033806.038839027,4671422.761400349,racing_line
-10033805.832432987,4671422.828640342,racing_line
-10033805.625598475,4671422.897016111,racing_line
-10033805.418430988,4671422.9664871525,racing_line
-10033805.211354733,4671423.037234182,racing_line
-10033805.06094038,4671423.270794027,racing_line
-10033804.798439672,4671423.183197139,racing_line
-10033804.592261517,4671423.2577707395,racing_line
-10033804.38578033,4671423.331358168,racing_line
-10033804.179482184,4671423.404430977,racing_line
-10033803.973813023,4671423.477500468,racing_line
-10033803.768888,4671423.550606224,racing_line
-10033803.564807057,4671423.623940609,racing_line
-10033803.36165256,4671423.697820773,racing_line
-10033803.228783283,4671423.93217396,racing_line
-10033803.041382361,4671424.038023639,racing_line
-10033802.849718371,4671424.133550124,racing_line
-10033802.65297894,4671424.217327547,racing_line
-10033802.451459879,4671424.290184924,racing_line
-10033802.246207573,4671424.354547096,racing_line
-10033802.038639698,4671424.413706308,racing_line
-10033801.771171328,4671424.341599698,racing_line
-10033801.575727155,4671424.429029966,racing_line
-10033801.380682036,4671424.517379329,racing_line
-10033801.185970953,4671424.606418766,racing_line
-10033800.99157473,4671424.695969801,racing_line
-10033800.797526706,4671424.785922016,racing_line
-10033800.603913546,4671424.876243166,racing_line
-10033800.41087006,4671424.966981189,racing_line
-10033800.218568522,4671425.058257496,racing_line
-10033800.027203336,4671425.150250902,racing_line
-10033799.922050254,4671425.404559132,racing_line
-10033799.745541396,4671425.521112764,racing_line
-10033799.565373385,4671425.629549028,racing_line
-10033799.38010234,4671425.726679519,racing_line
-10033799.188987069,4671425.811579278,racing_line
-10033798.993047183,4671425.88568483,racing_line
-10033798.725955486,4671425.827187961,racing_line
-10033798.545720324,4671425.928270146,racing_line
-10033798.36655915,4671426.029759543,racing_line
-10033798.18831652,4671426.131386856,racing_line
-10033798.010869078,4671426.232960064,racing_line
-10033797.834139306,4671426.334385958,racing_line
-10033797.658099849,4671426.435670817,racing_line
-10033797.482768498,4671426.5369028095,racing_line
-10033797.308195727,4671426.638222443,racing_line
-10033797.13444796,4671426.739789054,racing_line
-10033796.961590506,4671426.841750424,racing_line
-10033796.789673712,4671426.9442204805,racing_line
-10033796.618725408,4671427.047267366,racing_line
-10033796.448751139,4671427.150912268,racing_line
-10033796.279742666,4671427.255138396,racing_line
-10033796.311943669,4671427.671016225,racing_line
-10033796.072080253,4671427.664717031,racing_line
-10033795.78194005,4671427.574811675,racing_line
-10033795.618868731,4671427.682694692,racing_line
-10033795.456493571,4671427.7903797235,racing_line
-10033795.294547677,4671427.897768479,racing_line
-10033795.315270113,4671428.279264448,racing_line
-10033795.119925959,4671428.334546626,racing_line
-10033794.964443263,4671428.448253116,racing_line
-10033794.800005302,4671428.546511868,racing_line
-10033794.627577316,4671428.630634362,racing_line
-10033794.357899234,4671428.566778384,racing_line
-10033794.207479937,4671428.681822539,racing_line
-10033794.058043167,4671428.797260473,racing_line
-10033793.90929889,4671428.912851257,racing_line
-10033793.761006868,4671429.028428147,racing_line
-10033793.613000058,4671429.143916437,racing_line
-10033793.46519358,4671429.259333657,racing_line
-10033793.31758038,4671429.374776332,racing_line
-10033793.170216499,4671429.490398402,racing_line
-10033793.023199761,4671429.606385689,racing_line
-10033792.876645783,4671429.722929684,racing_line
-10033792.73066485,4671429.840202963,racing_line
-10033792.585342709,4671429.958337985,racing_line
-10033792.440727685,4671430.077411074,racing_line
-10033792.296825573,4671430.197432875,racing_line
-10033792.15360216,4671430.318345997,racing_line
-10033792.010992754,4671430.440030496,racing_line
-10033791.868917145,4671430.562317697,racing_line
-10033791.727298182,4671430.685012535,racing_line
-10033791.586081631,4671430.807923393,racing_line
-10033791.445254214,4671430.930896135,racing_line
-10033791.304855958,4671431.053846126,racing_line
-10033791.164983118,4671431.176780282,racing_line
-10033791.025778772,4671431.299801607,racing_line
-10033790.887410922,4671431.423092933,racing_line
-10033790.750041429,4671431.546883112,racing_line
-10033790.740947625,4671431.809980184,racing_line
-10033790.612552315,4671431.941898412,racing_line
-10033790.4748157,4671432.063432361,racing_line
-10033790.328736117,4671432.175943031,racing_line
-10033790.079681747,4671432.179694785,racing_line
-10033789.948070137,4671432.309448573,racing_line
-10033789.816716231,4671432.440149656,racing_line
-10033789.685366318,4671432.57171,racing_line
-10033789.553824473,4671432.704062447,racing_line
-10033789.42197805,4671432.83717376,racing_line
-10033789.289809592,4671432.97104926,racing_line
-10033789.157393023,4671433.105728796,racing_line
-10033789.406064322,4671433.603206862,racing_line
-10033789.022984752,4671433.502052475,racing_line
-10033788.767326245,4671433.519590484,racing_line
-10033788.639608823,4671433.659679179,racing_line
-10033788.512322089,4671433.800376769,racing_line
-10033788.385415303,4671433.941870343,racing_line
-10033788.258937158,4671434.084431556,racing_line
-10033787.869211903,4671433.9932360435,racing_line
-10033788.00317258,4671434.368262793,racing_line
-10033787.873499371,4671434.508277173,racing_line
-10033787.743788596,4671434.647763869,racing_line
-10033787.614038255,4671434.786744474,racing_line
-10033787.484324723,4671434.925381855,racing_line
-10033787.354784142,4671435.0639433935,racing_line
-10033787.225581195,4671435.2027466595,racing_line
-10033787.096874498,4671435.342103913,racing_line
-10033786.968787162,4671435.482278344,racing_line
-10033786.841388328,4671435.623458417,racing_line
-10033786.71468786,4671435.765750297,racing_line
-10033786.588643182,4671435.909184447,racing_line
-10033786.463175263,4671436.053731218,racing_line
-10033786.338189743,4671436.199320827,racing_line
-10033786.213598957,4671436.345864,racing_line
-10033786.248080896,4671436.609144384,racing_line
-10033786.249688026,4671436.848319321,racing_line
-10033786.080725983,4671436.96582518,racing_line
-10033785.906955881,4671437.0789351715,racing_line
-10033785.607172932,4671437.097975054,racing_line
-10033785.489782488,4671437.252300946,racing_line
-10033785.372730464,4671437.407208944,racing_line
-10033785.255535457,4671437.562360534,racing_line
-10033785.13774426,4671437.717442431,racing_line
-10033785.018958583,4671437.872183297,racing_line
-10033784.90002476,4671438.027158699,racing_line
-10033784.7813796,4671438.182664006,racing_line
-10033784.662765997,4671438.338518303,racing_line
-10033784.543918408,4671438.494531374,racing_line
-10033784.424603447,4671438.6505354345,racing_line
-10033784.304658275,4671438.806415406,racing_line
-10033784.184019715,4671438.962131046,racing_line
-10033784.062738737,4671439.117726192,racing_line
-10033783.940977698,4671439.273323689,racing_line
-10033783.818991128,4671439.429108003,racing_line
-10033783.697093144,4671439.58529981,racing_line
-10033783.575616991,4671439.742127991,racing_line
-10033783.454872984,4671439.899803823,racing_line
-10033783.67916131,4671440.277762887,racing_line
-10033783.611789986,4671440.476659459,racing_line
-10033783.480035026,4671440.634113456,racing_line
-10033783.309958713,4671440.769115931,racing_line
-10033782.882729102,4671440.714677614,racing_line
-10033782.772585392,4671440.881676662,racing_line
-10033782.661682032,4671441.048609785,racing_line
-10033782.55018963,4671441.215650281,racing_line
-10033782.438264359,4671441.382950937,racing_line
-10033782.32602986,4671441.550634107,racing_line
-10033782.213572199,4671441.718789958,racing_line
-10033782.100948054,4671441.887482913,racing_line
-10033781.988201927,4671442.056763298,racing_line
-10033781.874372326,4671442.225879953,racing_line
-10033781.760236,4671442.395319341,racing_line
-10033781.645712402,4671442.565036634,racing_line
-10033781.530722383,4671442.734987406,racing_line
-10033781.415206412,4671442.905137694,racing_line
-10033781.2991417,4671443.075473698,racing_line
-10033781.182553444,4671443.246007992,racing_line
-10033781.065517478,4671443.416780912,racing_line
-10033780.94815439,4671443.587857555,racing_line
-10033780.830616804,4671443.759321695,racing_line
-10033780.713071967,4671443.931267828,racing_line
-10033780.595682152,4671444.103792319,racing_line
-10033780.478585122,4671444.276984172,racing_line
-10033780.568150358,4671444.584298688,racing_line
-10033780.24688578,4671444.626449135,racing_line
-10033780.132362526,4671444.802805052,racing_line
-10033780.017136848,4671444.979244756,racing_line
-10033779.901317395,4671445.155869642,racing_line
-10033779.785066444,4671445.332805716,racing_line
-10033779.668584395,4671445.510191044,racing_line
-10033779.552088965,4671445.688160317,racing_line
-10033779.435790466,4671445.866827436,racing_line
-10033779.319865748,4671446.046268081,racing_line
-10033779.204434436,4671446.226505296,racing_line
-10033779.088377124,4671446.406711974,racing_line
-10033778.971003443,4671446.5863514915,racing_line
-10033778.852356475,4671446.76539324,racing_line
-10033778.73255213,4671446.943869267,racing_line
-10033778.611977614,4671447.122007043,racing_line
-10033778.491449878,4671447.300333079,racing_line
-10033778.371120017,4671447.478947082,racing_line
-10033778.251085475,4671447.65792303,racing_line
-10033778.131384855,4671447.837302661,racing_line
-10033778.012001593,4671448.017094719,racing_line
-10033777.892874867,4671448.1972789215,racing_line
-10033777.773914939,4671448.377813015,racing_line
-10033777.655020231,4671448.5586412735,racing_line
-10033777.537223808,4671448.740437505,racing_line
-10033777.419558536,4671448.922595428,racing_line
-10033777.301733341,4671449.1049239915,racing_line
-10033777.18379249,4671449.287437242,racing_line
-10033777.065766435,4671449.470135712,racing_line
-10033776.947682474,4671449.6530144345,racing_line
-10033776.829578683,4671449.836072131,racing_line
-10033776.71151704,4671450.019318949,racing_line
-10033776.59359121,4671450.202779952,racing_line
-10033776.4759251,4671450.386491969,racing_line
-10033776.358660106,4671450.570492689,racing_line
-10033776.241932314,4671450.75480338,racing_line
-10033776.125844728,4671450.939409733,racing_line
-10033775.794881275,4671450.990726126,racing_line
-10033775.70166689,4671451.182736567,racing_line
-10033775.617850754,4671451.385763121,racing_line
-10033775.652133286,4671451.668273283,racing_line
-10033775.531073548,4671451.847520345,racing_line
-10033775.409716696,4671452.025987504,racing_line
-10033775.288440056,4671452.203899629,racing_line
-10033775.167570543,4671452.381457128,racing_line
-10033775.047370112,4671452.558824586,racing_line
-10033774.928030744,4671452.736125777,racing_line
-10033774.809676353,4671452.913442919,racing_line
-10033774.692368474,4671453.090818277,racing_line
-10033774.57611363,4671453.268256727,racing_line
-10033774.460744914,4671453.445649033,racing_line
-10033774.345271725,4671453.62235884,racing_line
-10033774.229741836,4671453.7983979825,racing_line
-10033774.114186298,4671453.973760316,racing_line
-10033773.998618003,4671454.148422488,racing_line
-10033773.883033752,4671454.322347233,racing_line
-10033773.767419387,4671454.495488683,racing_line
-10033773.651757171,4671454.667799025,racing_line
-10033773.536034398,4671454.839235641,racing_line
-10033773.420251966,4671455.009767741,racing_line
-10033773.304431353,4671455.179381238,racing_line
-10033773.188618343,4671455.348080616,racing_line
-10033773.072882185,4671455.515886928,racing_line
-10033772.95730963,4671455.682831675,racing_line
-10033772.841994217,4671455.848947389,racing_line
-10033772.726810027,4671456.014116436,racing_line
-10033772.611224305,4671456.177947067,racing_line
-10033772.495367544,4671456.340480936,racing_line
-10033772.379401866,4671456.501778176,racing_line
-10033772.26351377,4671456.661915338,racing_line
-10033772.147903876,4671456.820982123,racing_line
-10033772.032774147,4671456.979076924,racing_line
-10033771.918313392,4671457.136301346,racing_line
-10033771.804682149,4671457.292753909,racing_line
-10033771.536868908,4671457.3390463535,racing_line
-10033771.410209654,4671457.482682194,racing_line
-10033771.291051846,4671457.6280128015,racing_line
-10033771.178990187,4671457.776657092,racing_line
-10033771.07252937,4671457.929973103,racing_line
-10033770.970409539,4671458.087621929,racing_line
-10033770.993463136,4671458.343296718,racing_line
-10033770.875059776,4671458.487320625,racing_line
-10033770.756378293,4671458.63016637,racing_line
-10033770.637596415,4671458.7719696155,racing_line
-10033770.518884405,4671458.912852959,racing_line
-10033770.400391977,4671459.052917162,racing_line
-10033770.282238632,4671459.192234943,racing_line
-10033770.16450791,4671459.330847776,racing_line
-10033770.04724544,4671459.468765682,racing_line
-10033769.930460399,4671459.605969728,racing_line
-10033769.814129427,4671459.742416391,racing_line
-10033769.698201953,4671459.878043009,racing_line
-10033769.58260613,4671460.012773467,racing_line
-10033769.467254538,4671460.146523416,racing_line
-10033769.352049349,4671460.279204825,racing_line
-10033769.236886956,4671460.410729776,racing_line
-10033769.121662155,4671460.541013756,racing_line
-10033769.006272309,4671460.6699787,racing_line
-10033768.890621802,4671460.797556231,racing_line
-10033768.636864567,4671460.803646114,racing_line
-10033768.516396245,4671460.92119665,racing_line
-10033768.398917818,4671461.040997436,racing_line
-10033768.284404796,4671461.163877239,racing_line
-10033768.173995247,4671461.288989583,racing_line
-10033768.18801782,4671461.53218688,racing_line
-10033768.06945352,4671461.649688556,racing_line
-10033767.950635223,4671461.765991811,racing_line
-10033767.831679143,4671461.881227268,racing_line
-10033767.712715298,4671461.9955385905,racing_line
-10033767.593879318,4671462.109074196,racing_line
-10033767.475303361,4671462.22197767,racing_line
-10033767.35710692,4671462.334377661,racing_line
-10033767.239388224,4671462.446377945,racing_line
-10033767.122216992,4671462.558048366,racing_line
-10033767.005628832,4671462.669417039,racing_line
-10033766.889621276,4671462.780463681,racing_line
-10033766.774151517,4671462.8911143,racing_line
-10033766.65913614,4671463.001237945,racing_line
-10033766.544453297,4671463.110646486,racing_line
-10033766.42994789,4671463.219099004,racing_line
-10033766.184494864,4671463.195830856,racing_line
-10033766.03613894,4671463.258445348,racing_line
-10033765.887898106,4671463.324231384,racing_line
-10033765.750867132,4671463.389529831,racing_line
-10033765.618982041,4671463.465848323,racing_line
-10033765.502041675,4671463.549015545,racing_line
-10033765.392002156,4671463.647329628,racing_line
-10033765.295605503,4671463.754122436,racing_line
-10033765.201940836,4671463.874266164,racing_line
-10033765.11550205,4671463.999161837,racing_line
-10033765.029072538,4671464.128560256,racing_line
-10033765.018079344,4671464.369183726,racing_line
-10033764.896727342,4671464.453319626,racing_line
-10033764.775308285,4671464.536845518,racing_line
-10033764.653959628,4671464.620019947,racing_line
-10033764.532795213,4671464.703041415,racing_line
-10033764.411899127,4671464.78604096,racing_line
-10033764.291321978,4671464.869078805,racing_line
-10033764.17107939,4671464.952143937,racing_line
-10033764.051152531,4671465.035155682,racing_line
-10033763.93149034,4671465.117966748,racing_line
-10033763.81201318,4671465.200367538,racing_line
-10033763.6926178,4671465.282092411,racing_line
-10033763.465979008,4671465.212607779,racing_line
-10033763.317333076,4671465.240041657,racing_line
-10033763.168820536,4671465.266217172,racing_line
-10033763.024648972,4671465.293297247,racing_line
-10033762.889531525,4671465.323775833,racing_line
-10033762.756416477,4671465.367337403,racing_line
-10033762.638862506,4671465.420764026,racing_line
-10033762.530926868,4671465.490157703,racing_line
-10033762.424627088,4671465.579733117,racing_line
-10033762.33098379,4671465.681313268,racing_line
-10033762.237063324,4671465.7963562375,racing_line
-10033762.145129323,4671465.917426031,racing_line
-10033762.10114096,4671466.164762272,racing_line
-10033761.974785741,4671466.21907373,racing_line
-10033761.848189183,4671466.273028124,racing_line
-10033761.721433347,4671466.326957707,racing_line
-10033761.594569298,4671466.381081426,racing_line
-10033761.467608638,4671466.435484072,racing_line
-10033761.340520754,4671466.490110435,racing_line
-10033761.213237092,4671466.544776153,racing_line
-10033761.085662045,4671466.599193372,racing_line
-10033760.88670034,4671466.4931721045,racing_line
-10033760.739715207,4671466.489638791,racing_line
-10033760.593251783,4671466.493209958,racing_line
-10033760.456790358,4671466.503707356,racing_line
-10033760.319994908,4671466.526957699,racing_line
-10033760.194011532,4671466.5587438345,racing_line
-10033760.066093417,4671466.601775294,racing_line
-10033759.945337709,4671466.650122372,racing_line
-10033759.822932828,4671466.702952254,racing_line
-10033759.700971594,4671466.756436585,racing_line
-10033759.579558767,4671466.808423276,racing_line
-10033759.454907924,4671466.859841225,racing_line
-10033759.333340412,4671466.911259092,racing_line
-10033759.208187683,4671466.967879597,racing_line
-10033759.087184189,4671467.03200913,racing_line
-10033758.98577438,4671467.245471774,racing_line
-10033758.852376003,4671467.271805621,racing_line
-10033758.718566032,4671467.297718883,racing_line
-10033758.584297612,4671467.323638342,racing_line
-10033758.449549552,4671467.349980121,racing_line
-10033758.314320534,4671467.377088616,racing_line
-10033758.178618822,4671467.405175043,racing_line
-10033758.042452253,4671467.434271449,racing_line
