latitude,longitude
38.64985027338765,-90.13475452044857
38.649850625360465,-90.13475618488717
38.64985096783052,-90.13475785712788
38.649851301806066,-90.1347595358812
38.649851628135345,-90.13476122006004
38.64985194749415,-90.13476290878953
38.64985226037613,-90.1347646014114
38.64985256708156,-90.13476629748791
38.64985286770156,-90.13476799680906
38.649853162097266,-90.13476969940416
38.64985344987535,-90.1347714055574
38.649853730364214,-90.1347731158233
38.64985400259645,-90.13477483103706
38.649854265305066,-90.1347765523127
38.64985451694094,-90.13477828102178
38.64985475571823,-90.13478001874611
38.64985497969254,-90.13478176720014
38.64985518687317,-90.13478352812108
38.64985537536645,-90.1347853031306
38.64985554354202,-90.13478709357528
38.649855690208454,-90.13478890035918
38.64985581477983,-90.13479072378684
38.649855917411095,-90.13479256343764
38.64985599907875,-90.13479441809407
38.64985606158584,-90.13479628574449
38.64985610747653,-90.13479816367322
38.6498561398582,-90.1348000486402
38.64985616214599,-90.13480193713409
38.649856177762175,-90.13480382566684
38.649856189834104,-90.13480571106658
38.64985620093277,-90.13480759072748
38.64985621288237,-90.13480946278742
38.6498562266548,-90.13481132622044
38.649856242348534,-90.13481318084534
38.64985625924105,-90.13481502726262
38.649856275898415,-90.13481686673612
38.64985629032378,-90.1348187010393
38.64985630012773,-90.13482053228324
38.649856302706,-90.13482236274184
38.64985629541355,-90.13482419468536
38.64985627572758,-90.1348260302302
38.64985624139429,-90.13482787120948
38.64985619055654,-90.13482971906711
38.649856121859415,-90.13483157477658
38.649856034530984,-90.13483343878563
38.649855928433986,-90.13483531098906
38.649855804083394,-90.1348371907312
38.649855662624056,-90.13483907684191
38.64985550576342,-90.13484096770762
38.64985533565706,-90.13484286137812
38.64985515474978,-90.1348447557054
38.64985496558291,-90.13484664850505
38.649854770585584,-90.1348485377252
38.64985457187241,-90.134850421605
38.64985437106861,-90.13485229880628
38.649854169178795,-90.1348541685058
38.649853966509355,-90.13485603044266
38.64985376264931,-90.13485788491737
38.649853556510166,-90.13485973274533
38.649853346421494,-90.13486157516824
38.64985313027421,-90.13486341373212
38.64985290569788,-90.13486525014297
38.64985267025341,-90.13486708611585
38.64985242161979,-90.1348689232338
38.64985215775663,-90.13487076283026
38.64985187703045,-90.13487260590396
38.64985157830076,-90.13487445306862
38.64985126096797,-90.13487630453528
38.64985092498912,-90.13487816012112
38.649850570868665,-90.1348800192787
38.64985019963046,-90.1348818811382
38.64984981277539,-90.13488374455824
38.649849412226125,-90.13488560818148
38.649849000257895,-90.1348874704938
38.64984857941256,-90.13488932988716
38.64984815239238,-90.13489118472718
38.64984772193114,-90.13489303342678
38.64984729064227,-90.13489487452578
38.64984686084835,-90.13489670677532
38.649846434400466,-90.13489852922272
38.6498460125021,-90.1349003412911
38.64984559555648,-90.134902142844
38.64984518305964,-90.1349039342252
38.64984477356192,-90.13490571626284
38.64984436471599,-90.13490749023002
38.64984395342033,-90.13490925775751
38.64984353605142,-90.13491102070424
38.649843108760074,-90.13491278099748
38.649842667792704,-90.13491454046483
38.64984220979359,-90.13491630067948
38.64984173205016,-90.13491806283857
38.64984123265652,-90.13491982768689
38.649840710586105,-90.13492159548962
38.64984016567781,-90.13492336605124
38.64983959855021,-90.13492513877242
38.64983901046429,-90.13492691273328
38.64983840315712,-90.13492868679162
38.64983777866781,-90.13493045968356
38.64983713917329,-90.13493223011778
38.649836486846674,-90.1349339968558
38.649835823745335,-90.1349357587739
38.649835151730635,-90.1349375149053
38.64983447241682,-90.13493926446306
38.6498337871432,-90.13494100684608
38.64983309696205,-90.13494274163187
38.64983240263411,-90.13494446856024
38.649831704624845,-90.13494618751145
38.649831003096274,-90.13494789848298
38.64983029789244,-90.13494960156686
38.64982958851982,-90.13495129692956
38.64982887412699,-90.13495298479477
38.64982815349098,-90.13495466542828
38.64982742501929,-90.1349563391246
38.6498266867774,-90.13495800619248
38.649825936550506,-90.13495966693888
38.64982517194557,-90.13496132164886
38.64982439053582,-90.13496297056184
38.64982359004361,-90.1349646138439
38.64982276855161,-90.1349662515579
38.64982192472457,-90.13496788363418
38.649821058018254,-90.13496950984585
38.649820168847114,-90.13497112979272
38.64981925868087,-90.13497274289924
38.6498183300432,-90.13497434842932
38.64981738639451,-90.1349759455211
38.64981643189694,-90.13497753324
38.64981547108171,-90.13497911064526
38.64981450846214,-90.13498067686128
38.649813548148906,-90.1349822311428
38.64981259352228,-90.13498377292392
38.64981164699976,-90.13498530184522
38.64981070991546,-90.1349868177564
38.64980978250863,-90.13498832069736
38.649808864004974,-90.1349898108617
38.64980795276711,-90.1349912885493
38.64980704648893,-90.13499275411394
38.64980614240988,-90.13499420791214
38.64980523753012,-90.13499565025832
38.64980432881218,-90.13499708138974
38.64980341336083,-90.1349985014438
38.64980248857705,-90.13499991044846
38.64980155228527,-90.13500130832573
38.64980060283498,-90.1350026949065
