t,seconds_elapsed,tone_hz,rpm_est
1782421453360309000,33.36,46.875,5625.0
1782421453370308999,33.37,46.875,5625.0
1782421453380309000,33.38,46.875,5625.0
1782421453390309000,33.39,46.875,5625.0
1782421453400309000,33.4,46.875,5625.0
1782421453410309000,33.410000000000004,46.875,5625.0
1782421453420309000,33.42,46.875,5625.0
1782421453430309000,33.43,46.875,5625.0
1782421453440308999,33.44,46.875,5625.0
1782421453450309000,33.45,46.875,5625.0
1782421453460309000,33.46,46.875,5625.0
1782421453470309000,33.47,46.875,5625.0
1782421453480309000,33.480000000000004,46.875,5625.0
1782421453490309000,33.49,47.17092698675667,5660.511238410801
1782421453500309000,33.5,47.4754439103119,5697.053269237428
1782421453510308999,33.51,47.77996083386713,5733.595300064056
1782421453520309000,33.52,48.084477757422576,5770.137330890709
1782421453530309000,33.53,48.3889946809778,5806.679361717336
1782421453540309000,33.54,48.693511604533036,5843.221392543964
1782421453550308999,33.55,48.99802852808826,5879.763423370591
1782421453560309000,33.56,49.30254545164371,5916.305454197245
1782421453570309000,33.57,49.607062375198936,5952.847485023873
1782421453580309000,33.58,49.91157929875416,5989.3895158505
1782421453590309000,33.59,50.21609622230961,6025.931546677153
1782421453600309000,33.6,50.52061314586484,6062.473577503781
1782421453610309000,33.61,50.78125,6093.75
1782421453620308999,33.62,50.78125,6093.75
1782421453630309000,33.63,50.78125,6093.75
1782421453640309000,33.64,50.78125,6093.75
1782421453650309000,33.65,50.78125,6093.75
1782421453660309000,33.660000000000004,50.78125,6093.75
1782421453670309000,33.67,50.78125,6093.75
1782421453680309000,33.68,50.78125,6093.75
1782421453690308999,33.69,50.78125,6093.75
1782421453700309000,33.7,50.78125,6093.75
1782421453710309000,33.71,50.78125,6093.75
1782421453720309000,33.72,50.78125,6093.75
1782421453730309000,33.730000000000004,50.78125,6093.75
1782421453740309000,33.74,50.78125,6093.75
1782421453750309000,33.75,50.78125,6093.75
1782421453760308999,33.76,50.78125,6093.75
1782421453770309000,33.77,50.78125,6093.75
1782421453780309000,33.78,50.78125,6093.75
1782421453790309000,33.79,50.78125,6093.75
1782421453800308999,33.8,50.78125,6093.75
1782421453810309000,33.81,50.78125,6093.75
1782421453820309000,33.82,50.78125,6093.75
1782421453830309000,33.83,50.78125,6093.75
1782421453840309000,33.84,50.78125,6093.75
1782421453850309000,33.85,50.78125,6093.75
1782421453860309000,33.86,50.78125,6093.75
1782421453870308999,33.87,50.78125,6093.75
1782421453880309000,33.88,50.78125,6093.75
1782421453890309000,33.89,50.78125,6093.75
1782421453900309000,33.9,50.78125,6093.75
1782421453910309000,33.910000000000004,50.78125,6093.75
1782421453920309000,33.92,50.78125,6093.75
1782421453930309000,33.93,50.78125,6093.75
1782421453940308999,33.94,50.78125,6093.75
1782421453950309000,33.95,50.78125,6093.75
1782421453960309000,33.96,50.78125,6093.75
1782421453970309000,33.97,50.78125,6093.75
1782421453980309000,33.980000000000004,50.78125,6093.75
1782421453990309000,33.99,50.78125,6093.75
1782421454000309000,34.0,50.78125,6093.75
1782421454010308999,34.01,50.78125,6093.75
1782421454020309000,34.02,50.78125,6093.75
1782421454030309000,34.03,50.78125,6093.75
1782421454040309000,34.04,50.78125,6093.75
1782421454050308999,34.05,50.78125,6093.75
1782421454060309000,34.06,50.78125,6093.75
1782421454070309000,34.07,50.78125,6093.75
1782421454080309000,34.08,50.78125,6093.75
1782421454090309000,34.09,50.78125,6093.75
1782421454100309000,34.1,50.78125,6093.75
1782421454110309000,34.11,50.78125,6093.75
1782421454120308999,34.12,50.78125,6093.75
1782421454130309000,34.13,50.78125,6093.75
1782421454140309000,34.14,50.78125,6093.75
1782421454150309000,34.15,50.78125,6093.75
1782421454160309000,34.160000000000004,50.78125,6093.75
1782421454170309000,34.17,50.78125,6093.75
1782421454180309000,34.18,50.78125,6093.75
1782421454190308999,34.19,50.78125,6093.75
1782421454200309000,34.2,50.78125,6093.75
1782421454210309000,34.21,50.78125,6093.75
1782421454220309000,34.22,50.78125,6093.75
1782421454230309000,34.230000000000004,50.78125,6093.75
1782421454240309000,34.24,50.78125,6093.75
1782421454250309000,34.25,50.78125,6093.75
1782421454260308999,34.26,50.78125,6093.75
1782421454270309000,34.27,50.78125,6093.75
1782421454280309000,34.28,50.78125,6093.75
1782421454290309000,34.29,50.78125,6093.75
1782421454300309000,34.300000000000004,50.78125,6093.75
1782421454310309000,34.31,50.78125,6093.75
1782421454320309000,34.32,50.78125,6093.75
1782421454330309000,34.33,50.78125,6093.75
1782421454340309000,34.34,50.78125,6093.75
1782421454350309000,34.35,50.78125,6093.75
1782421454360309000,34.36,50.78125,6093.75
1782421454370309000,34.37,50.78125,6093.75
1782421454380309000,34.38,50.672883633640716,6080.746036036886
1782421454390309000,34.39,50.063849786530184,6007.661974383623
1782421454400309000,34.4,49.45481593941966,5934.5779127303595
1782421454410309000,34.410000000000004,48.8457820923087,5861.493851077044
1782421454420309000,34.42,48.23674824519818,5788.409789423781
1782421454430309000,34.43,47.627714398087655,5715.325727770518
1782421454440309000,34.44,47.01868055097712,5642.241666117255
1782421454450309000,34.45,46.409646703866166,5569.15760446394
1782421454460309000,34.46,45.80061285675564,5496.073542810677
1782421454470309000,34.47,45.19157900964512,5422.989481157414
1782421454480309000,34.480000000000004,44.58254516253416,5349.905419504099
1782421454490309000,34.49,43.97351131542363,5276.821357850836
1782421454500309000,34.5,43.364477468313105,5203.7372961975725
1782421454510309000,34.51,42.96875,5156.25
1782421454520309000,34.52,42.96875,5156.25
1782421454530309000,34.53,42.96875,5156.25
1782421454540309000,34.54,42.96875,5156.25
1782421454550309000,34.550000000000004,42.96875,5156.25
1782421454560309000,34.56,42.96875,5156.25
1782421454570309000,34.57,42.96875,5156.25
1782421454580309000,34.58,42.96875,5156.25
1782421454590309000,34.59,42.96875,5156.25
1782421454600309000,34.6,42.96875,5156.25
1782421454610309000,34.61,42.96875,5156.25
1782421454620309000,34.62,42.96875,5156.25
1782421454630309000,34.63,42.96875,5156.25
1782421454640309000,34.64,42.96875,5156.25
1782421454650309000,34.65,42.96875,5156.25
1782421454660309000,34.660000000000004,42.96875,5156.25
1782421454670309000,34.67,42.96875,5156.25
1782421454680309000,34.68,42.96875,5156.25
1782421454690309000,34.69,42.96875,5156.25
1782421454700309000,34.7,42.96875,5156.25
1782421454710309000,34.71,42.96875,5156.25
1782421454720309000,34.72,42.96875,5156.25
1782421454730309000,34.730000000000004,42.96875,5156.25
1782421454740309000,34.74,42.96875,5156.25
1782421454750309000,34.75,42.96875,5156.25
1782421454760309000,34.76,42.96875,5156.25
1782421454770309000,34.77,42.96875,5156.25
1782421454780309000,34.78,42.96875,5156.25
1782421454790309000,34.79,42.96875,5156.25
1782421454800309000,34.800000000000004,42.96875,5156.25
1782421454810309000,34.81,42.96875,5156.25
1782421454820309000,34.82,42.96875,5156.25
1782421454830309000,34.83,42.96875,5156.25
1782421454840309000,34.84,42.96875,5156.25
1782421454850309000,34.85,42.96875,5156.25
1782421454860309000,34.86,42.96875,5156.25
1782421454870309000,34.87,42.96875,5156.25
1782421454880309000,34.88,42.96875,5156.25
1782421454890309000,34.89,42.96875,5156.25
1782421454900309000,34.9,42.96875,5156.25
1782421454910309000,34.910000000000004,42.96875,5156.25
1782421454920309000,34.92,42.96875,5156.25
1782421454930309000,34.93,42.96875,5156.25
1782421454940309000,34.94,42.96875,5156.25
1782421454950309000,34.95,42.96875,5156.25
1782421454960309000,34.96,42.96875,5156.25
1782421454970309000,34.97,42.96875,5156.25
1782421454980309000,34.980000000000004,42.96875,5156.25
1782421454990309000,34.99,42.96875,5156.25
1782421455000309000,35.0,42.96875,5156.25
1782421455010309000,35.01,42.96875,5156.25
1782421455020309000,35.02,42.98076629071993,5157.691954886392
1782421455030309000,35.03,43.28528321427519,5194.233985713023
1782421455040309000,35.04,43.58980013783046,5230.776016539655
1782421455050309000,35.050000000000004,43.894317061385934,5267.318047366312
1782421455060309000,35.06,44.198833984941196,5303.860078192944
1782421455070309000,35.07,44.50335090849646,5340.402109019576
1782421455080309000,35.08,44.80786783205173,5376.944139846207
1782421455090309000,35.09,45.1123847556072,5413.486170672864
1782421455100309000,35.1,45.416901679162464,5450.0282014994955
1782421455110309000,35.11,45.721418602717726,5486.570232326128
1782421455120309000,35.12,46.02593552627299,5523.112263152759
1782421455130309000,35.13,46.33045244982847,5559.654293979416
1782421455140309000,35.14,46.63496937338373,5596.196324806048
1782421455150309000,35.15,46.939486296938995,5632.7383556326795
1782421455160309000,35.160000000000004,47.24400322049448,5669.280386459337
1782421455170309000,35.17,47.54852014404974,5705.822417285968
1782421455180309000,35.18,47.853037067605,5742.3644481126
1782421455190309000,35.19,48.15755399116026,5778.906478939231
1782421455200309000,35.2,48.462070914715746,5815.448509765889
1782421455210309000,35.21,48.76658783827101,5851.990540592521
1782421455220309000,35.22,49.07110476182627,5888.532571419152
1782421455230309000,35.230000000000004,49.37562168538175,5925.07460224581
1782421455240309000,35.24,49.680138608937014,5961.616633072442
1782421455250309000,35.25,49.984655532492276,5998.158663899073
1782421455260309000,35.26,50.28917245604754,6034.700694725704
1782421455270309000,35.27,50.59368937960301,6071.242725552362
1782421455280309000,35.28,50.78125,6093.75
1782421455290309000,35.29,50.78125,6093.75
1782421455300309000,35.300000000000004,50.78125,6093.75
1782421455310309000,35.31,50.78125,6093.75
1782421455320309000,35.32,50.78125,6093.75
1782421455330309000,35.33,50.78125,6093.75
1782421455340309000,35.34,50.78125,6093.75
1782421455350309000,35.35,50.78125,6093.75
1782421455360309000,35.36,50.78125,6093.75
1782421455370309000,35.37,50.78125,6093.75
1782421455380309000,35.38,50.78125,6093.75
1782421455390309000,35.39,50.78125,6093.75
1782421455400309000,35.4,50.78125,6093.75
1782421455410309000,35.410000000000004,50.78125,6093.75
1782421455420309000,35.42,50.78125,6093.75
1782421455430309000,35.43,50.78125,6093.75
1782421455440309000,35.44,50.78125,6093.75
1782421455450309000,35.45,50.78125,6093.75
1782421455460309000,35.46,50.78125,6093.75
1782421455470309000,35.47,50.78125,6093.75
1782421455480309000,35.480000000000004,50.78125,6093.75
1782421455490309000,35.49,50.78125,6093.75
1782421455500309000,35.5,50.78125,6093.75
1782421455510309000,35.51,50.78125,6093.75
1782421455520309000,35.52,50.78125,6093.75
1782421455530309000,35.53,50.78125,6093.75
1782421455540309000,35.54,50.78125,6093.75
1782421455550309000,35.550000000000004,50.78125,6093.75
1782421455560309000,35.56,50.78125,6093.75
1782421455570309000,35.57,50.78125,6093.75
1782421455580309000,35.58,50.78125,6093.75
1782421455590309000,35.59,50.78125,6093.75
1782421455600309000,35.6,50.78125,6093.75
1782421455610309000,35.61,50.78125,6093.75
1782421455620309000,35.62,50.78125,6093.75
1782421455630309000,35.63,50.78125,6093.75
1782421455640309000,35.64,50.78125,6093.75
1782421455650309000,35.65,50.78125,6093.75
1782421455660309000,35.660000000000004,50.78125,6093.75
1782421455670309000,35.67,50.78125,6093.75
1782421455680309000,35.68,50.78125,6093.75
1782421455690309000,35.69,50.78125,6093.75
1782421455700309000,35.7,50.78125,6093.75
1782421455710309000,35.71,50.78125,6093.75
1782421455720309000,35.72,50.78125,6093.75
1782421455730309000,35.730000000000004,50.78125,6093.75
1782421455740309000,35.74,50.78125,6093.75
1782421455750309000,35.75,50.78125,6093.75
1782421455760309000,35.76,50.78125,6093.75
1782421455770309000,35.77,50.78125,6093.75
1782421455780309000,35.78,50.78125,6093.75
1782421455790309000,35.79,50.78125,6093.75
1782421455800309000,35.800000000000004,50.78125,6093.75
1782421455810309000,35.81,50.78125,6093.75
1782421455820309000,35.82,50.78125,6093.75
1782421455830309000,35.83,50.78125,6093.75
1782421455840309000,35.84,50.78125,6093.75
1782421455850309000,35.85,50.78125,6093.75
1782421455860309000,35.86,50.78125,6093.75
1782421455870309000,35.87,50.78125,6093.75
1782421455880309000,35.88,50.78125,6093.75
1782421455890309000,35.89,50.78125,6093.75
1782421455900309000,35.9,50.78125,6093.75
1782421455910309000,35.910000000000004,50.78125,6093.75
1782421455920309000,35.92,50.78125,6093.75
1782421455930309000,35.93,50.78125,6093.75
1782421455940309000,35.94,50.78125,6093.75
1782421455950309000,35.95,50.78125,6093.75
1782421455960309000,35.96,50.78125,6093.75
1782421455970309000,35.97,50.78125,6093.75
1782421455980309000,35.980000000000004,50.78125,6093.75
1782421455990309000,35.99,50.78125,6093.75
1782421456000309000,36.0,50.78125,6093.75
1782421456010309000,36.01,50.78125,6093.75
1782421456020309000,36.02,50.78125,6093.75
1782421456030309000,36.03,50.78125,6093.75
1782421456040309000,36.04,50.78125,6093.75
1782421456050309000,36.05,50.78125,6093.75
1782421456060309000,36.06,50.78125,6093.75
1782421456070309000,36.07,50.78125,6093.75
1782421456080309000,36.08,50.78125,6093.75
1782421456090309000,36.09,50.78125,6093.75
1782421456100309000,36.1,50.78125,6093.75
1782421456110309000,36.11,50.78125,6093.75
1782421456120309000,36.12,50.78125,6093.75
1782421456130309000,36.13,50.78125,6093.75
1782421456140309000,36.14,50.78125,6093.75
1782421456150309000,36.15,50.78125,6093.75
1782421456160309000,36.16,50.78125,6093.75
1782421456170309000,36.17,50.78125,6093.75
1782421456180309000,36.18,50.78125,6093.75
1782421456190309000,36.19,50.78125,6093.75
1782421456200309000,36.2,50.78125,6093.75
1782421456210309000,36.21,50.78125,6093.75
1782421456220309000,36.22,50.78125,6093.75
1782421456230309000,36.23,50.78125,6093.75
1782421456240309000,36.24,50.78125,6093.75
1782421456250309000,36.25,50.78125,6093.75
1782421456260309000,36.26,50.78125,6093.75
1782421456270309000,36.27,50.78125,6093.75
1782421456280309000,36.28,50.78125,6093.75
1782421456290309000,36.29,50.78125,6093.75
1782421456300309000,36.3,50.78125,6093.75
1782421456310309000,36.31,50.78125,6093.75
1782421456320309000,36.32,50.78125,6093.75
1782421456330309000,36.33,50.78125,6093.75
1782421456340309000,36.34,50.78125,6093.75
1782421456350309000,36.35,50.78125,6093.75
1782421456360309000,36.36,50.78125,6093.75
1782421456370309000,36.37,50.78125,6093.75
1782421456380309000,36.38,50.78125,6093.75
1782421456390309000,36.39,50.78125,6093.75
1782421456400309000,36.4,50.78125,6093.75
1782421456410309000,36.41,50.78125,6093.75
1782421456420309000,36.42,50.78125,6093.75
1782421456430309000,36.43,50.78125,6093.75
1782421456440309000,36.44,50.78125,6093.75
1782421456450309000,36.45,50.78125,6093.75
1782421456460309000,36.46,50.78125,6093.75
1782421456470309000,36.47,50.78125,6093.75
1782421456480309000,36.48,50.78125,6093.75
1782421456490309000,36.49,50.78125,6093.75
1782421456500309000,36.5,50.78125,6093.75
1782421456510309000,36.51,50.78125,6093.75
1782421456520309000,36.52,50.78125,6093.75
1782421456530309000,36.53,50.78125,6093.75
1782421456540309000,36.54,50.78125,6093.75
1782421456550309000,36.55,50.78125,6093.75
1782421456560309000,36.56,50.78125,6093.75
1782421456570309000,36.57,50.78125,6093.75
1782421456580309000,36.58,50.78125,6093.75
1782421456590309000,36.59,50.78125,6093.75
1782421456600309000,36.6,50.78125,6093.75
1782421456610309000,36.61,50.78125,6093.75
1782421456620309000,36.62,50.78125,6093.75
1782421456630309000,36.63,50.78125,6093.75
1782421456640309000,36.64,50.78125,6093.75
1782421456650309000,36.65,50.78125,6093.75
1782421456660309000,36.66,50.78125,6093.75
1782421456670309000,36.67,50.78125,6093.75
1782421456680309000,36.68,50.78125,6093.75
1782421456690309000,36.69,50.35578737770834,6042.694485325001
1782421456700309000,36.7,48.83320275993128,5859.984331191754
1782421456710309000,36.71,47.310618142155306,5677.274177058636
1782421456720309000,36.72,45.78803352437932,5494.564022925519
1782421456730309000,36.73,44.265448906603346,5311.853868792402
1782421456740309000,36.74,42.74286428882629,5129.143714659155
1782421456750309000,36.75,41.220279671050314,4946.433560526038
1782421456760309000,36.76,39.69769505327434,4763.72340639292
1782421456770309000,36.77,38.17511043549728,4581.013252259673
1782421456780309000,36.78,36.6525258177213,4398.303098126556
1782421456790309000,36.79,35.12994119994532,4215.592943993439
1782421456800309000,36.8,33.607356582169345,4032.8827898603217
1782421456810309000,36.81,32.08477196439229,3850.1726357270745
1782421456820309000,36.82,31.25,3750.0
1782421456830309000,36.83,31.25,3750.0
1782421456840309000,36.84,31.25,3750.0
1782421456850309000,36.85,31.25,3750.0
1782421456860309000,36.86,31.25,3750.0
1782421456870309000,36.87,31.25,3750.0
1782421456880309000,36.88,31.25,3750.0
1782421456890309000,36.89,31.25,3750.0
1782421456900309000,36.9,31.25,3750.0
1782421456910309000,36.91,31.25,3750.0
1782421456920309000,36.92,31.25,3750.0
1782421456930309000,36.93,31.25,3750.0
1782421456940309000,36.94,31.25,3750.0
1782421456950309000,36.95,31.25,3750.0
1782421456960309000,36.96,31.25,3750.0
1782421456970309000,36.97,31.25,3750.0
1782421456980309000,36.98,31.25,3750.0
1782421456990309000,36.99,31.25,3750.0
1782421457000309000,37.0,31.25,3750.0
1782421457010309000,37.01,31.25,3750.0
1782421457020309000,37.02,31.25,3750.0
1782421457030309000,37.03,31.25,3750.0
1782421457040309000,37.04,31.25,3750.0
1782421457050309000,37.05,31.25,3750.0
1782421457060309000,37.06,31.25,3750.0
1782421457070309000,37.07,31.25,3750.0
1782421457080309000,37.08,31.25,3750.0
1782421457090309000,37.09,31.25,3750.0
1782421457100309000,37.1,31.25,3750.0
1782421457110309000,37.11,31.25,3750.0
1782421457120309000,37.12,31.25,3750.0
1782421457130309000,37.13,31.25,3750.0
1782421457140309000,37.14,31.25,3750.0
1782421457150309000,37.15,31.25,3750.0
1782421457160309000,37.16,31.25,3750.0
1782421457170309000,37.17,31.25,3750.0
1782421457180309000,37.18,31.25,3750.0
1782421457190309000,37.19,31.25,3750.0
1782421457200309000,37.2,31.25,3750.0
1782421457210309000,37.21,31.25,3750.0
1782421457220309000,37.22,31.25,3750.0
1782421457230309000,37.23,31.25,3750.0
1782421457240309000,37.24,31.25,3750.0
1782421457250309000,37.25,31.25,3750.0
1782421457260309000,37.26,31.25,3750.0
1782421457270309000,37.27,31.25,3750.0
1782421457280309000,37.28,31.25,3750.0
1782421457290309000,37.29,31.25,3750.0
1782421457300309000,37.3,31.25,3750.0
1782421457310309000,37.31,31.25,3750.0
1782421457320309000,37.32,31.25,3750.0
1782421457330309000,37.33,31.507553791989228,3780.9064550387075
1782421457340309000,37.34,33.334655333322104,4000.1586399986522
1782421457350309000,37.35,35.16175687465368,4219.4108249584415
1782421457360309000,37.36,36.988858415985256,4438.663009918231
1782421457370309000,37.37,38.815959957316835,4657.91519487802
1782421457380309000,37.38,40.64306149864971,4877.167379837965
1782421457390309000,37.39,42.47016303998129,5096.419564797755
1782421457400309000,37.4,44.29726458131287,5315.671749757544
1782421457410309000,37.41,46.12436612264444,5534.923934717333
1782421457420309000,37.42,47.95146766397732,5754.176119677278
1782421457430309000,37.43,49.77856920530889,5973.428304637067
1782421457440309000,37.44,51.60567074664047,6192.680489596856
1782421457450309000,37.45,53.43277228797335,6411.932674556801
1782421457460309000,37.46,54.6875,6562.5
1782421457470309000,37.47,54.6875,6562.5
1782421457480309000,37.48,54.6875,6562.5
1782421457490309000,37.49,54.6875,6562.5
1782421457500309000,37.5,54.6875,6562.5
1782421457510309000,37.51,54.6875,6562.5
1782421457520309000,37.52,54.6875,6562.5
1782421457530309000,37.53,54.6875,6562.5
1782421457540309000,37.54,54.6875,6562.5
1782421457550309000,37.55,54.6875,6562.5
1782421457560309000,37.56,54.6875,6562.5
1782421457570309000,37.57,54.6875,6562.5
1782421457580309000,37.58,54.6875,6562.5
1782421457590309000,37.59,54.6875,6562.5
1782421457600309000,37.6,54.6875,6562.5
1782421457610309000,37.61,54.6875,6562.5
1782421457620309000,37.62,54.6875,6562.5
1782421457630309000,37.63,54.6875,6562.5
1782421457640309000,37.64,54.6875,6562.5
1782421457650309000,37.65,54.6875,6562.5
1782421457660309000,37.66,54.6875,6562.5
1782421457670309000,37.67,54.6875,6562.5
1782421457680309000,37.68,54.6875,6562.5
1782421457690309000,37.69,54.6875,6562.5
1782421457700309000,37.7,54.6875,6562.5
1782421457710309000,37.71,54.6875,6562.5
1782421457720309000,37.72,54.6875,6562.5
1782421457730309000,37.73,54.6875,6562.5
1782421457740309000,37.74,54.6875,6562.5
1782421457750309000,37.75,54.6875,6562.5
1782421457760309000,37.76,54.6875,6562.5
1782421457770309000,37.77,54.6875,6562.5
1782421457780309000,37.78,54.6875,6562.5
1782421457790309000,37.79,54.6875,6562.5
1782421457800309000,37.8,54.6875,6562.5
1782421457810309000,37.81,54.6875,6562.5
1782421457820309000,37.82,54.6875,6562.5
1782421457830309000,37.83,54.6875,6562.5
1782421457840309000,37.84,54.6875,6562.5
1782421457850309000,37.85,54.6875,6562.5
1782421457860309000,37.86,54.6875,6562.5
1782421457870309000,37.87,54.6875,6562.5
1782421457880309000,37.88,54.6875,6562.5
1782421457890309000,37.89,54.6875,6562.5
1782421457900309000,37.9,54.6875,6562.5
1782421457910309000,37.91,54.6875,6562.5
1782421457920309000,37.92,54.6875,6562.5
1782421457930309000,37.93,54.6875,6562.5
1782421457940309000,37.94,54.6875,6562.5
1782421457950309000,37.95,54.6875,6562.5
1782421457960309000,37.96,54.6875,6562.5
1782421457970309000,37.97,54.6875,6562.5
1782421457980309000,37.98,54.6875,6562.5
1782421457990309000,37.99,54.6875,6562.5
1782421458000309000,38.0,54.6875,6562.5
1782421458010309000,38.01,54.6875,6562.5
1782421458020309000,38.02,54.6875,6562.5
1782421458030309000,38.03,54.6875,6562.5
1782421458040309000,38.04,54.6875,6562.5
1782421458050309000,38.05,54.6875,6562.5
1782421458060309000,38.06,54.6875,6562.5
1782421458070309000,38.07,54.6875,6562.5
1782421458080309000,38.08,54.6875,6562.5
1782421458090309000,38.09,54.6875,6562.5
1782421458100309000,38.1,54.6875,6562.5
1782421458110309000,38.11,54.6875,6562.5
1782421458120309000,38.12,54.6875,6562.5
1782421458130309000,38.13,54.6875,6562.5
1782421458140309000,38.14,54.6875,6562.5
1782421458150309000,38.15,54.6875,6562.5
1782421458160309000,38.16,54.6875,6562.5
1782421458170309000,38.17,54.6875,6562.5
1782421458180309000,38.18,54.6875,6562.5
1782421458190309000,38.19,54.6875,6562.5
1782421458200309000,38.2,54.6875,6562.5
1782421458210309000,38.21,54.6875,6562.5
1782421458220309000,38.22,54.6875,6562.5
1782421458230309000,38.23,54.6875,6562.5
1782421458240309000,38.24,54.6875,6562.5
1782421458250309000,38.25,54.6875,6562.5
1782421458260309000,38.26,54.6875,6562.5
1782421458270309000,38.27,54.6875,6562.5
1782421458280309000,38.28,54.6875,6562.5
1782421458290309000,38.29,54.6875,6562.5
1782421458300309000,38.3,54.6875,6562.5
1782421458310309000,38.31,54.6875,6562.5
1782421458320309000,38.32,54.6875,6562.5
1782421458330309000,38.33,54.6875,6562.5
1782421458340309000,38.34,54.6875,6562.5
1782421458350309000,38.35,54.6875,6562.5
1782421458360309000,38.36,54.6875,6562.5
1782421458370309000,38.37,54.6875,6562.5
1782421458380309000,38.38,54.6875,6562.5
1782421458390309000,38.39,54.6875,6562.5
1782421458400309000,38.4,54.6875,6562.5
1782421458410309000,38.41,54.6875,6562.5
1782421458420309000,38.42,54.6875,6562.5
1782421458430309000,38.43,54.6875,6562.5
1782421458440309000,38.44,54.6875,6562.5
1782421458450309000,38.45,54.6875,6562.5
1782421458460309000,38.46,54.6875,6562.5
1782421458470309000,38.47,54.6875,6562.5
1782421458480309000,38.48,54.6875,6562.5
1782421458490309000,38.49,54.6875,6562.5
1782421458500309000,38.5,54.6875,6562.5
1782421458510309000,38.51,54.6875,6562.5
1782421458520309000,38.52,54.6875,6562.5
1782421458530309000,38.53,54.6875,6562.5
1782421458540309000,38.54,54.6875,6562.5
1782421458550309000,38.55,54.6875,6562.5
1782421458560309000,38.56,54.6875,6562.5
1782421458570309000,38.57,54.6875,6562.5
1782421458580309000,38.58,54.6875,6562.5
1782421458590309000,38.59,54.6875,6562.5
1782421458600309000,38.6,54.6875,6562.5
1782421458610309000,38.61,54.6875,6562.5
1782421458620309000,38.62,54.6875,6562.5
1782421458630309000,38.63,54.6875,6562.5
1782421458640309000,38.64,54.6875,6562.5
1782421458650309000,38.65,54.6875,6562.5
1782421458660309000,38.66,54.6875,6562.5
1782421458670309000,38.67,54.6875,6562.5
1782421458680309000,38.68,54.6875,6562.5
1782421458690309000,38.69,54.6875,6562.5
1782421458700309000,38.7,54.6875,6562.5
1782421458710309000,38.71,54.6875,6562.5
1782421458720309000,38.72,54.6875,6562.5
1782421458730309000,38.73,54.6875,6562.5
1782421458740309000,38.74,54.65431444010582,6558.517732812699
1782421458750309000,38.75,53.740763669440135,6448.891640332817
1782421458760309000,38.76,52.82721289877445,6339.265547852934
1782421458770309000,38.77,51.913662128108115,6229.639455372973
1782421458780309000,38.78,51.00011135744243,6120.013362893091
1782421458790309000,38.79,50.086560586776734,6010.387270413208
1782421458800309000,38.8,49.17300981611105,5900.761177933326
1782421458810309000,38.81,48.259459045444714,5791.135085453366
1782421458820309000,38.82,47.34590827477903,5681.508992973483
1782421458830309000,38.83,46.43235750411334,5571.882900493601
1782421458840309000,38.84,45.518806733447,5462.25680801364
1782421458850309000,38.85,44.605255962781314,5352.630715533757
1782421458860309000,38.86,43.69170519211563,5243.004623053876
1782421458870309000,38.87,43.1593455785501,5179.1214694260125
1782421458880309000,38.88,44.07289634921664,5288.747561905997
1782421458890309000,38.89,44.986447119882534,5398.373654385904
1782421458900309000,38.9,45.89999789054842,5507.99974686581
1782421458910309000,38.91,46.81354866121431,5617.625839345717
1782421458920309000,38.92,47.72709943188085,5727.251931825702
1782421458930309000,38.93,48.64065020254674,5836.878024305609
1782421458940309000,38.94,49.55420097321263,5946.504116785515
1782421458950309000,38.95,50.46775174387917,6056.1302092655005
1782421458960309000,38.96,51.38130251454506,6165.756301745407
1782421458970309000,38.97,52.29485328521095,6275.382394225314
1782421458980309000,38.98,53.20840405587684,6385.008486705221
1782421458990309000,38.99,54.12195482654338,6494.634579185205
1782421459000309000,39.0,54.80350186573639,6576.420223888367
1782421459010309000,39.01,55.10801878929163,6612.962254714995
1782421459020309000,39.02,55.412535712847074,6649.504285541649
1782421459030309000,39.03,55.7170526364023,6686.046316368276
1782421459040309000,39.04,56.02156955995753,6722.588347194904
1782421459050309000,39.05,56.32608648351276,6759.130378021531
1782421459060309000,39.06,56.63060340706821,6795.672408848184
1782421459070309000,39.07,56.935120330623434,6832.214439674812
1782421459080309000,39.08,57.23963725417866,6868.756470501439
1782421459090309000,39.09,57.54415417773411,6905.298501328093
1782421459100309000,39.1,57.848671101289334,6941.840532154721
1782421459110309000,39.11,58.15318802484457,6978.382562981348
1782421459120309000,39.12,58.457704948399794,7014.924593807976
1782421459130309000,39.13,58.59375,7031.25
1782421459140309000,39.14,58.59375,7031.25
1782421459150309000,39.15,58.59375,7031.25
1782421459160309000,39.16,58.59375,7031.25
1782421459170309000,39.17,58.59375,7031.25
1782421459180309000,39.18,58.59375,7031.25
1782421459190309000,39.19,58.59375,7031.25
1782421459200309000,39.2,58.59375,7031.25
1782421459210309000,39.21,58.59375,7031.25
1782421459220309000,39.22,58.59375,7031.25
1782421459230309000,39.23,58.59375,7031.25
1782421459240309000,39.24,58.59375,7031.25
1782421459250309000,39.25,58.59375,7031.25
1782421459260309000,39.26,58.59375,7031.25
1782421459270309000,39.27,58.59375,7031.25
1782421459280309000,39.28,58.59375,7031.25
1782421459290309000,39.29,58.59375,7031.25
1782421459300309000,39.3,58.59375,7031.25
1782421459310309000,39.31,58.59375,7031.25
1782421459320309000,39.32,58.59375,7031.25
1782421459330309000,39.33,58.59375,7031.25
1782421459340309000,39.34,58.59375,7031.25
1782421459350309000,39.35,58.59375,7031.25
